Continent,Country,State,Address,ZipCode,ProductName,ProductCategory,ProductSubcategory,OrderDate,DeliveryDate,Cost,UnitPrice,Quantity,FirstName,LastName,Email,Phone,StoreName
Europe,France,State2,143 Estrada Street Suite 342,39397,Mobile - Decade,Electronics,Mobile,2025-05-27,2025-06-02,365.62,271.87,2,Catherine,York,fgonzalez@harrison-nelson.com,(221)242-1973,Lucero-Armstrong
North America,Mexico,State2,7317 Garcia Shore,23655,Couch - Must,Furniture,Couch,2025-02-05,2025-02-07,2004.92,351.78,9,Brittany,Diaz,alexis33@wells.com,351-356-3431x71916,"Oconnor, Pham and Johnston"
Europe,France,State1,3382 Turner Oval Suite 892,90853,Laptop - Drug,Electronics,Laptop,2025-03-17,2025-03-25,468.94,108.25,5,Emily,Johnson,matthew80@noble.com,186.919.8162x549,Green-Fuller
Asia,India,Telangana,651 Jay Path,57336,Jacket - Point,Clothing,Jacket,2025-03-17,2025-03-24,78.01,125.45,1,Daniel,Walker,melinda16@gmail.com,(054)337-0736x71274,Mora LLC
North America,Mexico,State1,12178 Chase Shore Suite 972,78368,Chair - Member,Furniture,Chair,2025-01-02,2025-01-10,3271.37,372.25,10,Ronald,Odom,christopher62@gonzalez.biz,875.864.7401x925,Jacobs-Rocha
North America,Canada,State1,46161 Mccarthy Plains Suite 039,61588,Couch - Guy,Furniture,Couch,2025-04-06,2025-04-08,41.29,27.44,2,David,Gray,michael69@hotmail.com,9414250956,Chavez LLC
North America,Canada,State2,88231 Edgar River Suite 783,40960,Table - Debate,Furniture,Table,2025-06-08,2025-06-13,283.47,466.31,1,James,Howard,savagesteven@yahoo.com,(385)869-2254x37636,"Simon, Robinson and Rivera"
Asia,Japan,State2,3595 Rowland Rest Suite 506,87726,Jacket - Interview,Clothing,Jacket,2025-03-10,2025-03-12,1587.2,246.26,9,Ashley,Gilbert,amanda30@berry.com,417-939-4314x91421,"Crawford, Jones and Burnett"
Europe,UK,State1,676 Larry Divide,72622,Couch - Heart,Furniture,Couch,2025-04-09,2025-04-17,510.21,77.51,9,Stephanie,Ward,parkerstacy@yahoo.com,(770)354-7663,Bowen-Irwin
North America,Canada,State2,09065 Christy Haven Apt. 723,37265,Laptop - Apply,Electronics,Laptop,2025-06-25,2025-07-03,79.52,126.7,1,Stephanie,Russell,nelsonjennifer@gmail.com,082.922.0925x1390,"Keith, Hudson and Lawson"
Asia,India,Maharashtra,7472 Jeanette Land,42706,Jacket - Above,Clothing,Jacket,2025-03-11,2025-03-13,295.57,437.9,1,David,Olson,kingsusan@cooper-park.com,684-426-3333x88465,"Watts, Williams and Logan"
Asia,India,Telangana,82413 David Underpass,06928,Laptop - Attorney,Electronics,Laptop,2025-01-17,2025-01-21,110.74,31.42,5,Richard,Wise,linda03@yahoo.com,+1-934-177-3343x0718,Marquez PLC
North America,USA,Texas,60639 Suzanne Cliff,69718,Tablet - Serve,Electronics,Tablet,2025-02-28,2025-03-08,2118.17,332.22,8,Sarah,Murray,stanleymadison@lang.com,+1-836-970-2579,Garrett PLC
Asia,China,State1,1193 Carter Tunnel Suite 286,33139,Couch - Us,Furniture,Couch,2025-05-03,2025-05-10,628.2,227.34,4,Brittany,Cunningham,kevinsmith@gmail.com,849.203.1759,Patton Group
Europe,UK,State2,395 Taylor Lane,81203,Shirt - Bag,Clothing,Shirt,2025-04-12,2025-04-22,633.73,166.24,5,John,Morgan,reyesjennifer@robinson.com,653.480.2496x689,Smith-Williams
Asia,India,Maharashtra,520 Aaron Creek Suite 444,72665,Couch - Paper,Furniture,Couch,2025-03-08,2025-03-17,211.59,48.44,5,Melinda,Henry,griffinbrian@lindsey.net,032.217.7599x025,Mccarty LLC
North America,USA,Texas,103 Adam Harbor,14371,Jacket - Star,Clothing,Jacket,2025-04-08,2025-04-13,325.24,192.47,2,Jennifer,Hall,williamjones@gmail.com,001-972-957-5512x63700,"Prince, Harper and Davies"
Asia,India,Telangana,51766 Houston Road,80606,Jeans - Minute,Clothing,Jeans,2025-06-15,2025-06-24,34.77,20.43,2,Grant,Escobar,robert13@gmail.com,595-829-5656x2192,"Garner, Clark and Johnson"
Europe,France,State2,47537 Singleton Throughway Suite 825,55213,Chair - Piece,Furniture,Chair,2025-05-07,2025-05-09,1533.13,428.74,5,Savannah,Hammond,fbrowning@yahoo.com,(955)770-5186x50679,"Johnson, Kemp and Knight"
Asia,China,State2,059 Morgan Ville Suite 687,00865,Chair - Show,Furniture,Chair,2025-06-10,2025-06-15,625.2,195.87,4,Lance,Martin,fbernard@hotmail.com,(080)466-0638x285,Lin-Jones
North America,USA,New York,20922 Thompson Ferry Apt. 802,76634,Chair - Almost,Furniture,Chair,2025-04-25,2025-05-05,2457.92,469.24,6,Lisa,Griffith,iwerner@yahoo.com,(351)487-4971x5129,Butler Group
Europe,France,State1,853 Martin Way,87107,Laptop - Yourself,Electronics,Laptop,2025-05-08,2025-05-16,2419.9,393.48,7,Kelly,Lynch,ogarza@nielsen-brewer.org,001-522-875-1209x018,Wood-Trujillo
Asia,India,Karnataka,14963 Rodney Burg,74495,Couch - Behind,Furniture,Couch,2025-07-12,2025-07-18,1647.04,237.12,9,Amy,Robbins,elizabeth45@walton.info,+1-400-597-5834x4594,"Turner, Andrews and Wright"
North America,Mexico,State2,841 Amy Lodge,42514,Laptop - Concern,Electronics,Laptop,2025-02-04,2025-02-13,180.45,74.62,4,Joseph,Johnson,vthompson@gmail.com,001-541-519-0937x577,Moran and Sons
North America,Canada,State1,69413 Velasquez Extension Suite 836,79268,Tablet - Able,Electronics,Tablet,2025-06-21,2025-06-27,1063.53,289.83,6,Lawrence,Frank,amanda27@yahoo.com,001-069-922-6915x6949,"Carney, Sandoval and Johnson"
Europe,France,State2,6100 Jennifer Knoll,10587,Jeans - Air,Clothing,Jeans,2025-06-18,2025-06-20,256.04,160.38,2,Diane,Johnson,victoria69@gmail.com,734-943-8563x37598,Rosales Ltd
Europe,Germany,Berlin,870 Ann Corners Apt. 133,62531,Chair - Run,Furniture,Chair,2025-04-15,2025-04-24,212.26,238.56,1,Chelsea,Rich,jamesadams@hill.info,7127879633,"Schwartz, Sanchez and Fernandez"
Europe,UK,State1,132 Jill Village,67018,Chair - Skill,Furniture,Chair,2025-07-18,2025-07-21,1720.51,449.55,5,Sharon,White,julian43@rodriguez-henry.net,649-571-0425,Malone-Jensen
Asia,China,State1,422 Hubbard Parks,06230,Table - Prevent,Furniture,Table,2025-01-07,2025-01-13,456.67,72.34,8,Jasmine,Ryan,allentravis@clark-johnson.com,792-517-3335x81368,Warner Ltd
Asia,Japan,State1,796 Kidd Lodge,23528,Mobile - Common,Electronics,Mobile,2025-03-05,2025-03-07,889.19,345.38,3,Christopher,Cruz,schultzrobert@gmail.com,212.407.6645x36292,Miller LLC
North America,Canada,State1,4968 Johnson Curve,74349,Jacket - But,Clothing,Jacket,2025-04-06,2025-04-11,427.55,476.33,1,Christopher,Bryan,michael94@hotmail.com,+1-725-472-0474x421,"Cook, Schultz and Garcia"
Europe,Germany,Hamburg,6514 Green Manor,91434,Couch - Line,Furniture,Couch,2025-05-21,2025-05-23,790.94,125.0,10,Lauren,Washington,jocelyn25@warner.net,+1-646-508-9304,Hall-Scott
North America,Canada,State1,91369 Peterson Pine,29178,Shirt - Economy,Clothing,Shirt,2025-02-01,2025-02-06,482.73,169.64,4,Christina,Freeman,kaitlyndavies@hotmail.com,542-241-2503,Hebert-Carter
North America,Canada,State1,23720 Evans Cliff Suite 537,06962,Jeans - Together,Clothing,Jeans,2025-07-24,2025-07-30,51.85,22.1,3,Sherry,Williams,evanlarson@hotmail.com,+1-877-335-2108,"Clark, Todd and Lopez"
Europe,France,State2,8263 Stacey Pines Suite 510,73478,Jeans - Growth,Clothing,Jeans,2025-07-25,2025-08-03,1019.91,314.74,5,Alexandra,Hubbard,barrlauren@oliver.net,420.643.3955,Ponce Group
Asia,China,State1,197 Colleen Groves Apt. 932,38648,Shirt - Cup,Clothing,Shirt,2025-04-30,2025-05-03,788.51,113.63,10,Eddie,Rowe,salazarchristopher@church.com,243.087.2447,Lopez PLC
North America,Mexico,State2,25798 Michael Club,07034,Laptop - Morning,Electronics,Laptop,2025-04-03,2025-04-05,530.79,196.73,3,Dwayne,York,rhubbard@curtis-ward.com,699.152.8311x977,"Doyle, Livingston and Wilson"
Asia,India,Telangana,80054 Beltran Terrace,19365,Jacket - Move,Clothing,Jacket,2025-05-19,2025-05-29,1220.96,274.09,7,Steven,Price,jeffreyprice@bridges-richardson.com,0366857439,Simmons LLC
North America,USA,New York,845 Michelle Forks,06721,Couch - Start,Furniture,Couch,2025-07-04,2025-07-14,1385.27,226.1,9,Sara,Rodriguez,jameslee@stanton-rivera.com,298-031-0262,"Young, Nelson and Yates"
North America,Canada,State1,482 Moore Drives Apt. 546,44628,Chair - Early,Furniture,Chair,2025-06-21,2025-06-28,769.55,233.35,4,Stephanie,Campos,zbennett@gmail.com,(914)559-0365x35423,Cox Group
Asia,Japan,State1,226 Price Park Suite 790,36872,Couch - Let,Furniture,Couch,2025-03-03,2025-03-11,226.06,49.05,6,Linda,Carney,katelynphillips@gmail.com,001-059-642-5497x806,Kim-Hayes
Asia,China,State2,34897 Cesar Meadow Apt. 156,45487,Shirt - Expert,Clothing,Shirt,2025-03-31,2025-04-09,727.93,122.58,7,Jimmy,Henson,saradavis@hotmail.com,+1-542-401-5043x7908,Miller-Wilkinson
Asia,Japan,State1,8364 Baker Points Suite 597,75796,Couch - Just,Furniture,Couch,2025-01-11,2025-01-15,943.61,137.54,10,Annette,Juarez,dean42@hotmail.com,001-043-682-7568,"Ballard, Allen and Rose"
Europe,Germany,Bavaria,672 Hall Trace Apt. 580,71716,Table - Especially,Furniture,Table,2025-07-12,2025-07-22,692.45,292.25,3,Michele,Richmond,daniel93@hotmail.com,(467)199-9275,"Rice, Brown and Schwartz"
Asia,India,Maharashtra,295 Lee Cliffs,73834,Mobile - Congress,Electronics,Mobile,2025-03-26,2025-03-29,745.95,139.05,7,Melanie,Bell,james20@higgins.com,446-419-7294,Yoder-Smith
Europe,UK,State1,9328 Williams Course,60277,Mobile - Avoid,Electronics,Mobile,2025-01-23,2025-01-31,312.26,348.12,1,Chris,Lopez,stefaniewashington@stevens.info,001-087-737-3169,Simmons LLC
Asia,Japan,State2,0100 Walsh Run Suite 740,00713,Table - Study,Furniture,Table,2025-02-25,2025-03-01,1654.52,351.5,7,Brooke,Murray,davidsoto@patton.net,6108537007,Reed-Jackson
Europe,Germany,Berlin,12683 Lucas Vista,98175,Couch - Assume,Furniture,Couch,2025-01-09,2025-01-12,40.43,46.14,1,Austin,Livingston,grossashley@barber-rodriguez.biz,698.710.1494x116,Smith and Sons
Europe,France,State2,2958 Martinez Mission Apt. 117,03091,Jeans - Drop,Clothing,Jeans,2025-03-11,2025-03-17,2316.17,353.06,8,Mikayla,Moore,melissa96@yahoo.com,024-218-2548x05759,"Hernandez, Hernandez and Rodriguez"
North America,Mexico,State1,42633 White Crescent Suite 548,58517,Mobile - Third,Electronics,Mobile,2025-05-08,2025-05-15,1146.47,195.89,8,Tyler,Martinez,aaronsmith@vaughn.com,3186767448,Mcgrath and Sons
North America,Mexico,State2,3900 Salazar Forks,04602,Mobile - Usually,Electronics,Mobile,2025-03-06,2025-03-12,1090.17,177.15,8,Helen,Rocha,wcamacho@yahoo.com,(960)296-4991,Dixon Group
North America,Mexico,State2,9545 Quinn Lodge Suite 771,32629,Table - What,Furniture,Table,2025-01-17,2025-01-25,2025.94,381.08,6,Hailey,Mccullough,cooperjonathan@yahoo.com,932.873.2276x65484,Conner-Vasquez
Asia,Japan,State1,4540 Patricia Burgs Apt. 214,31129,Couch - Career,Furniture,Couch,2025-07-14,2025-07-20,3061.91,441.0,10,Paul,Nguyen,rachel38@hotmail.com,(323)453-3566,Mack-Townsend
Europe,France,State1,7549 Elizabeth Turnpike Apt. 980,15317,Laptop - Myself,Electronics,Laptop,2025-03-04,2025-03-10,1558.57,225.07,8,James,Pacheco,njones@gmail.com,(770)141-1158x162,Schroeder PLC
Europe,France,State1,58765 Barbara Circles,49832,Tablet - Development,Electronics,Tablet,2025-01-27,2025-02-02,130.99,57.03,3,James,Greene,woodscott@hotmail.com,+1-215-109-8100x944,Sanchez-Nelson
North America,USA,California,06569 Thomas Row,54642,Shirt - Do,Clothing,Shirt,2025-01-06,2025-01-16,2175.38,401.51,9,Courtney,Spencer,kboyer@pacheco-butler.com,001-114-310-7539x871,Taylor Group
Asia,China,State1,429 Anthony Lane Suite 614,26551,Couch - Fact,Furniture,Couch,2025-02-12,2025-02-20,1802.17,265.24,8,William,Harris,tcrawford@taylor.com,058-474-3894x7528,Jefferson-Oconnell
Europe,Germany,Hamburg,898 Jacob Union Suite 554,03958,Shirt - Perform,Clothing,Shirt,2025-07-08,2025-07-17,1103.05,251.7,7,Jessica,Pace,smithdaniel@vargas.info,854.539.0579x866,Pearson LLC
Asia,China,State1,530 Julie Road,17258,Chair - Worker,Furniture,Chair,2025-02-19,2025-02-24,256.16,170.29,2,Destiny,Rojas,michelle25@steele-gibson.info,+1-312-524-5870x13111,"Jordan, Thompson and Glover"
Europe,France,State1,8362 Collier Roads,23616,Jacket - Light,Clothing,Jacket,2025-05-17,2025-05-24,195.61,222.36,1,David,Miller,larry87@hotmail.com,171.359.3589x1054,Henry Ltd
North America,Canada,State1,96433 Russell Trafficway Apt. 099,19008,Jacket - Nothing,Clothing,Jacket,2025-03-09,2025-03-11,101.26,130.5,1,Sarah,Fisher,eric77@yahoo.com,536-720-9750,Hamilton-Griffith
Asia,Japan,State1,856 Cunningham Harbor,38683,Table - The,Furniture,Table,2025-05-30,2025-06-03,2681.95,408.8,8,Christian,Mitchell,corywhitehead@flores.net,402-621-8060x36323,Gilbert-Garcia
Europe,Germany,Bavaria,5613 Mary Street,32017,Shirt - Reveal,Clothing,Shirt,2025-05-24,2025-06-03,28.7,11.57,4,Lauren,Robertson,wongkelly@yahoo.com,+1-544-300-7457x77414,"Martinez, Nguyen and Jackson"
North America,Mexico,State1,63325 Michele Gardens,93010,Shirt - Way,Clothing,Shirt,2025-06-13,2025-06-15,1904.97,347.11,7,Ryan,Williams,steven86@yahoo.com,7025076660,"Bryan, Reed and Garcia"
North America,Mexico,State1,261 Robert Ridges Suite 553,18319,Jeans - Would,Clothing,Jeans,2025-05-31,2025-06-09,1953.62,331.9,9,Paul,Spence,michelle41@gmail.com,+1-404-396-8483x59600,"Davidson, Howard and Robertson"
Europe,Germany,Berlin,63881 Jennifer Prairie Apt. 719,12964,Jeans - Accept,Clothing,Jeans,2025-01-27,2025-02-05,1618.05,302.94,7,William,Johnston,mckayamanda@anderson.net,757-601-8086,"Keller, Moore and Winters"
Europe,Germany,Bavaria,9152 Gary Coves,53415,Laptop - Seem,Electronics,Laptop,2025-06-20,2025-06-28,1082.69,169.44,8,Monica,Rogers,mvaughan@harris.info,931-352-7625x5937,"Wilkinson, Curry and Martinez"
Asia,India,Maharashtra,6651 Lewis Creek,60238,Couch - Land,Furniture,Couch,2025-05-24,2025-05-27,1711.39,351.51,6,Gavin,Davis,amanda36@gmail.com,+1-134-135-0334,Davis PLC
Europe,France,State2,7446 Torres Glen Apt. 187,29031,Shirt - Interest,Clothing,Shirt,2025-01-05,2025-01-07,469.43,141.28,5,Christina,Grant,changpatricia@hicks-ayers.info,050-315-1346x508,"Kennedy, Frey and Perry"
Europe,Germany,Hamburg,387 Carter Overpass Apt. 341,22172,Table - Sea,Furniture,Table,2025-06-11,2025-06-18,1034.75,201.78,7,Matthew,Allen,michelle10@wood-ellis.com,+1-976-656-2067x039,Steele-Harvey
Europe,France,State1,4108 Harris Mountains Apt. 182,92856,Table - Early,Furniture,Table,2025-03-25,2025-03-30,1184.8,321.77,6,Brian,Smith,deanjohn@hotmail.com,001-827-173-2031x06664,Alexander-Frazier
Europe,France,State1,8879 Fox Passage Suite 587,81663,Shirt - Wear,Clothing,Shirt,2025-06-19,2025-06-29,992.64,391.98,4,Jessica,Kelly,garciamorgan@gmail.com,946.190.6923x951,"Ward, Kirby and Mason"
North America,Mexico,State2,78668 Weaver Shore,79988,Tablet - Against,Electronics,Tablet,2025-07-29,2025-08-08,288.4,475.64,1,Ashley,Turner,perezsheri@brown-perez.com,241-142-0765x13352,"Estes, Sharp and Fitzgerald"
Europe,Germany,Hamburg,108 Buchanan Roads Apt. 970,39956,Table - Those,Furniture,Table,2025-04-20,2025-04-30,500.08,330.92,2,Kendra,Harris,jross@hotmail.com,001-976-762-1354x56143,"Brooks, Kim and Wright"
Europe,UK,State1,489 Sanchez Circles,23864,Tablet - Today,Electronics,Tablet,2025-02-16,2025-02-24,394.73,152.19,4,Molly,Barr,barbara04@compton.com,170-364-2373x313,Figueroa-Michael
Europe,France,State2,89762 Katherine Tunnel Suite 942,84621,Tablet - Firm,Electronics,Tablet,2025-02-27,2025-03-04,16.77,27.68,1,Chelsea,Garcia,rtaylor@wang.com,507.963.1324x0496,Brown-Wilkerson
North America,USA,New York,96627 Joshua Orchard Apt. 658,90839,Table - Technology,Furniture,Table,2025-02-01,2025-02-03,270.92,148.71,3,Ryan,Romero,scottwatson@ford-lowe.info,219-993-9176,"Mccullough, Lyons and Dickson"
North America,Mexico,State1,22796 Jill Inlet,44650,Laptop - Set,Electronics,Laptop,2025-07-05,2025-07-08,1481.8,331.09,7,Isaac,Wagner,aaronmontes@gmail.com,+1-878-064-6594x918,Wade Group
North America,Canada,State1,493 Adrian Stravenue Apt. 268,53278,Mobile - Join,Electronics,Mobile,2025-07-30,2025-08-09,114.5,19.88,7,Walter,Johnson,vrichardson@schmidt-hartman.com,765-309-2464x30813,"Oconnor, Collier and Burke"
North America,Mexico,State1,41226 Torres Garden Suite 094,41814,Tablet - Carry,Electronics,Tablet,2025-02-28,2025-03-08,1432.24,417.42,4,Mitchell,Stevenson,coreycarrillo@gmail.com,+1-662-247-7603x82807,Reed Group
Europe,France,State1,1793 Salazar Rapids Apt. 393,32714,Table - Available,Furniture,Table,2025-01-24,2025-02-02,209.65,58.84,4,William,Ramsey,nspencer@hotmail.com,001-689-825-8173x8681,Thomas LLC
North America,Canada,State2,79937 Hall Roads Suite 219,79620,Table - Whether,Furniture,Table,2025-05-28,2025-05-31,1486.72,483.77,4,Alexandra,Bennett,mjohnson@gmail.com,299-508-6722x6628,White-Thomas
Europe,France,State1,673 Jones Cliff Apt. 597,35204,Chair - Behavior,Furniture,Chair,2025-01-22,2025-01-31,2762.81,476.21,7,Rebecca,Mason,antoniolewis@ramirez-barnett.com,261-033-2487x736,Powell-Bryant
North America,USA,Texas,1329 Smith Freeway Suite 724,61725,Tablet - Hard,Electronics,Tablet,2025-02-12,2025-02-14,1993.32,387.89,7,Richard,Harris,zcannon@yahoo.com,+1-850-072-8438x58009,"Herrera, Chan and Rodriguez"
Europe,UK,State1,450 Brown Grove,81286,Jeans - Pretty,Clothing,Jeans,2025-07-18,2025-07-25,1089.35,406.74,3,Anthony,Gordon,melvinlawson@yahoo.com,345-364-9961x077,Hamilton-Mcdaniel
Asia,Japan,State1,6153 Stephanie Branch Apt. 702,60822,Laptop - Set,Electronics,Laptop,2025-06-22,2025-06-27,124.41,79.25,2,Kimberly,Harmon,nballard@yahoo.com,001-693-805-1453x86901,Thomas-Martin
Europe,UK,State1,5000 Carr Trail,81474,Laptop - Wonder,Electronics,Laptop,2025-06-18,2025-06-24,798.34,162.61,7,Gabriella,Tapia,sarah39@hotmail.com,(244)556-5232,"Macdonald, Jones and Gill"
Asia,India,Maharashtra,1399 Rios Mission Suite 993,27843,Jacket - Care,Clothing,Jacket,2025-02-07,2025-02-15,93.71,141.39,1,Sharon,Allen,ryan59@olson.biz,+1-510-636-1128x740,Paul-Herrera
North America,Canada,State2,699 Marissa Drive,09577,Couch - Sea,Furniture,Couch,2025-07-15,2025-07-20,1055.09,236.07,6,Joshua,Anderson,ktaylor@gmail.com,2840521850,"Wilson, Chavez and Lee"
North America,Mexico,State1,126 Jose Stream,72105,Laptop - Full,Electronics,Laptop,2025-05-29,2025-06-01,306.02,72.37,7,Michael,Lutz,joseph81@hotmail.com,409-386-5471x927,Castro and Sons
North America,Mexico,State1,56623 Michaela Stream Apt. 560,77101,Mobile - Put,Electronics,Mobile,2025-01-20,2025-01-29,42.38,29.14,2,Deborah,Parker,wardmichele@gmail.com,001-350-665-6605x05908,"Benton, King and Ellis"
Asia,Japan,State2,9391 Freeman Fork,61012,Tablet - Tonight,Electronics,Tablet,2025-05-21,2025-05-31,992.18,205.71,7,Edwin,Bradley,markhernandez@gibbs.biz,9102764714,"Watson, Ellis and Rivera"
Europe,France,State2,66237 Lee Roads,72880,Jeans - Culture,Clothing,Jeans,2025-04-08,2025-04-15,2111.17,328.61,10,Daniel,Robinson,salazartonya@davis.com,(378)034-6332,"Pearson, Jackson and Garcia"
North America,Mexico,State1,6866 Julie Isle Apt. 005,73398,Jacket - Myself,Clothing,Jacket,2025-06-22,2025-06-29,2043.86,306.21,9,Barbara,Bailey,murphymarilyn@durham.com,857.818.0779,Schultz-Pratt
Asia,China,State1,1446 Davis Ranch,86722,Tablet - Whether,Electronics,Tablet,2025-04-17,2025-04-26,108.31,165.67,1,Brittney,King,johnsonmikayla@yahoo.com,(626)668-8545x536,"House, Gillespie and Lloyd"
Europe,Germany,Bavaria,902 Joshua Trail Apt. 381,56584,Couch - Discussion,Furniture,Couch,2025-07-13,2025-07-18,1066.09,350.08,4,Henry,James,christina18@hotmail.com,(146)288-3635x8053,Coleman-Ward
Europe,Germany,Bavaria,6117 Frank Parkways,38450,Jeans - Deep,Clothing,Jeans,2025-02-03,2025-02-07,279.03,181.72,2,Thomas,Phillips,seangoodman@gmail.com,001-917-619-6822x58858,"Ward, Soto and Jones"
Asia,China,State1,740 Parker Harbor Apt. 739,62979,Laptop - Yourself,Electronics,Laptop,2025-04-17,2025-04-23,1435.14,296.39,7,Edward,Fuller,vreed@washington-armstrong.com,(183)442-5118x0954,"Gonzalez, Lewis and Thornton"
North America,Canada,State2,1528 Young Plaza,33413,Jacket - Goal,Clothing,Jacket,2025-05-02,2025-05-07,379.03,300.39,2,Adam,Estes,pwilliams@james.com,337-520-1569x14616,Richards Ltd
Asia,China,State1,76840 James Cliffs,82983,Couch - Reveal,Furniture,Couch,2025-04-27,2025-04-30,932.53,400.47,3,Travis,Jones,xrodriguez@day-sandoval.com,(149)514-9558x387,Bell Group
Europe,France,State2,96618 Amanda Garden Apt. 684,69898,Jacket - Toward,Clothing,Jacket,2025-03-24,2025-04-02,308.52,92.37,4,Donald,Mcdonald,denisejohnson@munoz.com,001-644-503-0060x4519,Dunn-Sosa
Asia,India,Karnataka,27632 White Ford,65544,Mobile - Possible,Electronics,Mobile,2025-01-19,2025-01-23,2445.42,438.56,8,Jeffrey,Simmons,greenjared@hotmail.com,(059)047-3535x2265,"Miller, Palmer and Hall"
Asia,India,Karnataka,734 Davis Springs,86823,Table - Ever,Furniture,Table,2025-03-22,2025-03-31,786.19,158.25,6,Michael,Mendez,dustin06@gmail.com,001-098-972-7405x143,Sanford LLC
Asia,Japan,State2,365 Collins Causeway,84506,Table - Building,Furniture,Table,2025-05-31,2025-06-09,738.86,162.76,6,Tiffany,Moore,nicole26@gmail.com,6289223843,Davis-Jones
North America,USA,New York,458 Eric Circles Suite 475,23561,Mobile - Here,Electronics,Mobile,2025-06-29,2025-07-05,971.41,421.54,3,Candace,Dean,raymond51@gmail.com,895.638.3676x65703,"Gentry, Lopez and Lucas"
Europe,UK,State2,38753 White Hollow,38150,Shirt - Be,Clothing,Shirt,2025-01-02,2025-01-12,1507.21,329.53,7,Jillian,Lewis,erica57@yahoo.com,001-883-968-3825,Jackson Ltd
Europe,France,State2,3521 Brown Flat,89666,Jeans - City,Clothing,Jeans,2025-05-25,2025-05-30,2556.91,284.3,10,Traci,Clarke,bentleyryan@hotmail.com,001-992-471-5756x1080,Lewis-Hanson
Asia,China,State2,12395 Rodriguez Court,55226,Tablet - Red,Electronics,Tablet,2025-01-30,2025-02-01,686.93,226.62,4,Caitlyn,Walker,angelapruitt@green.com,(326)214-4537x15045,Owen Inc
Asia,Japan,State2,15913 Roberto Hills,24906,Chair - Capital,Furniture,Chair,2025-06-02,2025-06-09,774.11,256.37,5,James,Thompson,matthewmcguire@yahoo.com,+1-033-693-1057x197,Stephens-Alexander
Europe,Germany,Hamburg,5527 Kim Tunnel Apt. 602,28716,Couch - End,Furniture,Couch,2025-03-10,2025-03-19,178.42,31.52,7,Mark,Mitchell,deankathleen@hamilton.com,7867969999,Warner Inc
Europe,France,State1,948 Nelson Crest,23219,Shirt - Director,Clothing,Shirt,2025-07-23,2025-08-01,2389.19,319.8,10,Jimmy,Hopkins,thomaschristopher@wilson-charles.com,637.353.3270x28996,Lutz Ltd
Europe,UK,State1,11621 Jennifer Square Suite 514,92352,Laptop - Issue,Electronics,Laptop,2025-06-18,2025-06-20,2895.12,448.19,10,Christina,Kirby,rgross@curry-miller.com,(771)030-2759x608,"Reynolds, Clay and Patel"
North America,USA,California,434 Jacob Greens Suite 521,22628,Laptop - Wife,Electronics,Laptop,2025-05-09,2025-05-12,184.8,227.26,1,Michael,Kane,colemandawn@gmail.com,001-981-804-0999x15141,"Reyes, Hayes and Lopez"
Europe,Germany,Hamburg,134 Soto Stravenue,21675,Chair - Film,Furniture,Chair,2025-01-01,2025-01-03,2154.59,420.26,6,Tara,Watts,lscott@lara.info,(543)924-5396,Cobb-Grant
Europe,UK,State1,4425 Sarah Squares,92488,Jacket - Add,Clothing,Jacket,2025-04-23,2025-04-30,121.87,16.94,9,Lynn,Trujillo,karen27@yahoo.com,209.188.1224x66142,King PLC
Europe,UK,State1,09790 Craig Knolls,13806,Mobile - State,Electronics,Mobile,2025-07-28,2025-08-07,688.69,367.19,3,Mariah,Parks,harrisondebra@wilson.com,+1-533-797-0860x43775,Jacobs Group
Europe,Germany,Berlin,72015 John Burg Apt. 325,50675,Shirt - Oil,Clothing,Shirt,2025-06-28,2025-07-08,546.55,94.75,7,Barbara,Morton,egallagher@gmail.com,115.196.8394,Mack and Sons
Asia,China,State2,15430 Wendy Row Suite 913,10472,Jeans - Notice,Clothing,Jeans,2025-04-27,2025-04-30,1217.34,238.46,6,Michael,James,michelemckinney@yahoo.com,136.463.5145x2282,Thomas Ltd
Asia,Japan,State2,297 Jennifer Ranch Suite 577,41825,Mobile - Difference,Electronics,Mobile,2025-02-24,2025-02-27,722.87,367.48,3,Andrea,Murillo,gregory97@krause.com,6412315402,Mcdaniel-Rivas
North America,Mexico,State1,0163 Tyler Brooks Apt. 491,33621,Mobile - Foot,Electronics,Mobile,2025-04-12,2025-04-17,1220.01,235.57,6,Curtis,Smith,omarjacobs@yahoo.com,642.721.2645,Shaw-Smith
Asia,China,State1,674 Mendoza Walks Apt. 698,54022,Jacket - Yeah,Clothing,Jacket,2025-04-21,2025-04-25,146.65,36.13,5,Jenna,Smith,jamieanderson@hampton.net,(170)267-1996,Hughes Group
Asia,China,State1,7561 Stevenson Underpass,27876,Jeans - Avoid,Clothing,Jeans,2025-04-26,2025-05-04,1143.53,419.28,4,Amy,Aguilar,raymondfuentes@hotmail.com,(287)956-1410,"Campbell, Davis and Fernandez"
Asia,India,Maharashtra,325 Rose Cape,72218,Couch - Others,Furniture,Couch,2025-05-28,2025-06-06,195.29,55.28,5,William,Robles,mcarroll@cervantes.com,001-711-202-7302x3859,Jones-Walls
Europe,France,State2,72230 John Street,73042,Jacket - There,Clothing,Jacket,2025-05-09,2025-05-13,368.66,475.34,1,Edward,Walker,garciadavid@gmail.com,+1-997-738-7927x8767,"Brennan, Davis and Mcdaniel"
